content_id,shot_id,generation_mode,source_first_frame,copy_first_frame,source_sha256,copy_sha256,prompt_file,prompt_sha256,timeline,minimum_grok_source_seconds,raw_output_template,pack_status
HC20260810-009,S05,grok_manual,09_泛健康日更/work/HC20260810-009/production/v01/03_first_frames/HC20260810-009-v01-S05-firstframe.png,09_泛健康日更/work/HC20260810-009/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-009-v01-S05-firstframe.png,16602795c6cf4c78470b357a70d923d111655177e89e779ea7a46e4127eda738,16602795c6cf4c78470b357a70d923d111655177e89e779ea7a46e4127eda738,09_泛健康日更/work/HC20260810-009/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-009-v01-S05-prompt-zh-en.txt,f10197c06be684aaca7aacb5dab524dd1eb1503de54adfc71d401ceb69011852,19.90-25.30,5.40,09_泛健康日更/work/HC20260810-009/production/v01/05_grok_videos/01_raw/HC20260810-009-v01-S05-takeNN.mp4,verified
HC20260810-009,S06,grok_manual,09_泛健康日更/work/HC20260810-009/production/v01/03_first_frames/HC20260810-009-v01-S06-firstframe.png,09_泛健康日更/work/HC20260810-009/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-009-v01-S06-firstframe.png,f90c94131ea232d5ef63d6a80f82fba8c628440a40827131bb28e6925b2d622f,f90c94131ea232d5ef63d6a80f82fba8c628440a40827131bb28e6925b2d622f,09_泛健康日更/work/HC20260810-009/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-009-v01-S06-prompt-zh-en.txt,69d25dd53cb009bf820fb10c49d1e12baed6bab41380fe5d2a938a3e2f6eaaca,25.30-30.80,5.50,09_泛健康日更/work/HC20260810-009/production/v01/05_grok_videos/01_raw/HC20260810-009-v01-S06-takeNN.mp4,verified
HC20260810-009,S07,grok_manual,09_泛健康日更/work/HC20260810-009/production/v01/03_first_frames/HC20260810-009-v01-S07-firstframe.png,09_泛健康日更/work/HC20260810-009/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-009-v01-S07-firstframe.png,f024a4eecb0aed79318f74d3f84ecfacd3ab1df7b9acc5e47beeb18484cb91ad,f024a4eecb0aed79318f74d3f84ecfacd3ab1df7b9acc5e47beeb18484cb91ad,09_泛健康日更/work/HC20260810-009/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-009-v01-S07-prompt-zh-en.txt,437971246e87c521ef367e82ee7fbfa057ca54b47177608768a39ffbf8d5f784,30.80-36.30,5.50,09_泛健康日更/work/HC20260810-009/production/v01/05_grok_videos/01_raw/HC20260810-009-v01-S07-takeNN.mp4,verified
HC20260810-009,S08,deterministic_post,09_泛健康日更/work/HC20260810-009/production/v01/03_first_frames/HC20260810-009-v01-S08-firstframe.png,09_泛健康日更/work/HC20260810-009/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-009-v01-S08-firstframe.png,02814fc8681c0301fde040fe307a99767d8597c085a5f5f8583fd9a46ddcabd4,02814fc8681c0301fde040fe307a99767d8597c085a5f5f8583fd9a46ddcabd4,09_泛健康日更/work/HC20260810-009/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-009-v01-S08-prompt-zh-en.txt,4c97a960eb691b69d5e293c8fbbcaf72186d08105641e5400887183452ddc582,36.30-41.90,0.00,09_泛健康日更/work/HC20260810-009/production/v01/06_edit/01_rough_cut/HC20260810-009-v01-S08-deterministic-post.mp4,verified
HC20260810-009,S09,grok_manual,09_泛健康日更/work/HC20260810-009/production/v01/03_first_frames/HC20260810-009-v01-S09-firstframe.png,09_泛健康日更/work/HC20260810-009/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-009-v01-S09-firstframe.png,02910c7d2ff8c6cc44f41d6c28693a6d86c5e31a697c76558262c6369020d144,02910c7d2ff8c6cc44f41d6c28693a6d86c5e31a697c76558262c6369020d144,09_泛健康日更/work/HC20260810-009/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-009-v01-S09-prompt-zh-en.txt,24322b239ab3e45ea4efdc4f5fcdf25e1a93eae6418b5f9842570b0eaf032893,41.90-48.30,5.80,09_泛健康日更/work/HC20260810-009/production/v01/05_grok_videos/01_raw/HC20260810-009-v01-S09-takeNN.mp4,verified
HC20260810-009,S10,deterministic_post,09_泛健康日更/work/HC20260810-009/production/v01/03_first_frames/HC20260810-009-v01-S10-firstframe.png,09_泛健康日更/work/HC20260810-009/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-009-v01-S10-firstframe.png,58315c7deb5b976a3594bcc4864ad7b918bd7f76a756347e6c8b6a8db3490c21,58315c7deb5b976a3594bcc4864ad7b918bd7f76a756347e6c8b6a8db3490c21,09_泛健康日更/work/HC20260810-009/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-009-v01-S10-prompt-zh-en.txt,b583999ce46d56bfbbc83b2a82f495121845cb9f8949ed6cf8218fb9145fd69d,48.30-56.00,0.00,09_泛健康日更/work/HC20260810-009/production/v01/06_edit/01_rough_cut/HC20260810-009-v01-S10-deterministic-post.mp4,verified
HC20260810-010,S01,deterministic_post,09_泛健康日更/work/HC20260810-010/production/v01/03_first_frames/HC20260810-010-v01-S01-firstframe.png,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-010-v01-S01-firstframe.png,fa3fc013426f3ca11f9fde3b943d91655d00a4fb4820dc329274f1b142424a7e,fa3fc013426f3ca11f9fde3b943d91655d00a4fb4820dc329274f1b142424a7e,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-010-v01-S01-prompt-zh-en.txt,fe24b1ac43a308931fcca2aa88a438903f369b96c2ca75c1e643343888a5dcd5,00.00-04.00,0.00,09_泛健康日更/work/HC20260810-010/production/v01/06_edit/01_rough_cut/HC20260810-010-v01-S01-deterministic-post.mp4,verified
HC20260810-010,S02,grok_manual,09_泛健康日更/work/HC20260810-010/production/v01/03_first_frames/HC20260810-010-v01-S02-firstframe.png,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-010-v01-S02-firstframe.png,594b0065fbbbbc7869e7aa31f758b04b83177a60323d1fca75b9a7a5c5cad0c1,594b0065fbbbbc7869e7aa31f758b04b83177a60323d1fca75b9a7a5c5cad0c1,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-010-v01-S02-prompt-zh-en.txt,65bce3ee2908211b0c16de7bf0f26aa86f71b00905aae18fe67172bfcebb9456,04.00-09.30,5.30,09_泛健康日更/work/HC20260810-010/production/v01/05_grok_videos/01_raw/HC20260810-010-v01-S02-takeNN.mp4,verified
HC20260810-010,S03,deterministic_post,09_泛健康日更/work/HC20260810-010/production/v01/03_first_frames/HC20260810-010-v01-S03-firstframe.png,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-010-v01-S03-firstframe.png,5ec322b7b2feb1cec215a656a5acd514c10b1a2db569273f87971fc4d74464c0,5ec322b7b2feb1cec215a656a5acd514c10b1a2db569273f87971fc4d74464c0,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-010-v01-S03-prompt-zh-en.txt,e3935379f3273ea4aa504e221b0284f1da527775924988189f8b5f8c53a80af7,09.30-15.00,0.00,09_泛健康日更/work/HC20260810-010/production/v01/06_edit/01_rough_cut/HC20260810-010-v01-S03-deterministic-post.mp4,verified
HC20260810-010,S04,grok_manual,09_泛健康日更/work/HC20260810-010/production/v01/03_first_frames/HC20260810-010-v01-S04-firstframe.png,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-010-v01-S04-firstframe.png,8eec1b6dbbaa62c6f3d9109028124f9a93fbcd4d07ace5391b900ad9cb15ff78,8eec1b6dbbaa62c6f3d9109028124f9a93fbcd4d07ace5391b900ad9cb15ff78,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-010-v01-S04-prompt-zh-en.txt,1b2c607f0660d7e23bbb0eccfa3a2228b8bf9c995b9074547ea639e4f21c8a11,15.00-20.70,5.70,09_泛健康日更/work/HC20260810-010/production/v01/05_grok_videos/01_raw/HC20260810-010-v01-S04-takeNN.mp4,verified
HC20260810-010,S05,grok_manual,09_泛健康日更/work/HC20260810-010/production/v01/03_first_frames/HC20260810-010-v01-S05-firstframe.png,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-010-v01-S05-firstframe.png,9d966931dde8e51774459f557e79c402888f9959826b4bc149bbd47ca1553d44,9d966931dde8e51774459f557e79c402888f9959826b4bc149bbd47ca1553d44,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-010-v01-S05-prompt-zh-en.txt,8d83c6c6c4a700a462ae95f41e45971e2b5a5fd8cb115b9fd39e3e6c7f7afacb,20.70-26.40,5.70,09_泛健康日更/work/HC20260810-010/production/v01/05_grok_videos/01_raw/HC20260810-010-v01-S05A-takeNN.mp4|09_泛健康日更/work/HC20260810-010/production/v01/05_grok_videos/01_raw/HC20260810-010-v01-S05B-takeNN.mp4,verified
HC20260810-010,S06,deterministic_post,09_泛健康日更/work/HC20260810-010/production/v01/03_first_frames/HC20260810-010-v01-S06-firstframe.png,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-010-v01-S06-firstframe.png,6132c3cf3daeb2404c80e5054de3efed11d42a840d5c5d10971923bd67e713ef,6132c3cf3daeb2404c80e5054de3efed11d42a840d5c5d10971923bd67e713ef,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-010-v01-S06-prompt-zh-en.txt,86d98c1adce5ec3fdbc3871f094a4e434981401b051e182bd416e050be6c882d,26.40-32.10,0.00,09_泛健康日更/work/HC20260810-010/production/v01/06_edit/01_rough_cut/HC20260810-010-v01-S06-deterministic-post.mp4,verified
HC20260810-010,S07,deterministic_post,09_泛健康日更/work/HC20260810-010/production/v01/03_first_frames/HC20260810-010-v01-S07-firstframe.png,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-010-v01-S07-firstframe.png,63898baefb20187b17e2a7c51e04f9673d689355ea521dc0d98b27495fec4fc2,63898baefb20187b17e2a7c51e04f9673d689355ea521dc0d98b27495fec4fc2,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-010-v01-S07-prompt-zh-en.txt,84340f5ed1760a058357b3bc472d1c41f242e9c4abfd975f7b5d2136afe323f7,32.10-37.80,0.00,09_泛健康日更/work/HC20260810-010/production/v01/06_edit/01_rough_cut/HC20260810-010-v01-S07-deterministic-post.mp4,verified
HC20260810-010,S08,grok_manual,09_泛健康日更/work/HC20260810-010/production/v01/03_first_frames/HC20260810-010-v01-S08-firstframe.png,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-010-v01-S08-firstframe.png,8fa77c5df83c0d313e3a49bc9bfc634753a9fe6dc0bab6b68294ac53579c8d6e,8fa77c5df83c0d313e3a49bc9bfc634753a9fe6dc0bab6b68294ac53579c8d6e,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-010-v01-S08-prompt-zh-en.txt,ab1ba646270a80413c503062a06024293ab9c75a8ce08f271c6e0243b597103e,37.80-43.50,5.70,09_泛健康日更/work/HC20260810-010/production/v01/05_grok_videos/01_raw/HC20260810-010-v01-S08-takeNN.mp4,verified
HC20260810-010,S09,deterministic_post,09_泛健康日更/work/HC20260810-010/production/v01/03_first_frames/HC20260810-010-v01-S09-firstframe.png,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-010-v01-S09-firstframe.png,806b7b7abb78a053c2c3543c1e66a8475d7d81abacad7b05ff7ee436c76e031e,806b7b7abb78a053c2c3543c1e66a8475d7d81abacad7b05ff7ee436c76e031e,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-010-v01-S09-prompt-zh-en.txt,b93d64909890f33ac2dd464ba61674cdc777c0c4bdeaf76d1e22bbf0a947c3ee,43.50-50.20,0.00,09_泛健康日更/work/HC20260810-010/production/v01/06_edit/01_rough_cut/HC20260810-010-v01-S09-deterministic-post.mp4,verified
HC20260810-010,S10,deterministic_post,09_泛健康日更/work/HC20260810-010/production/v01/03_first_frames/HC20260810-010-v01-S10-firstframe.png,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/01_first_frames/HC20260810-010-v01-S10-firstframe.png,e77ea8650f7b03ed5dbf3b924fa356f9b056b6aaca65894f60c177d3b8ec13b1,e77ea8650f7b03ed5dbf3b924fa356f9b056b6aaca65894f60c177d3b8ec13b1,09_泛健康日更/work/HC20260810-010/production/v01/04_grok_batch/manual_pack/02_prompts/HC20260810-010-v01-S10-prompt-zh-en.txt,3eb1e65cef235199c3e8aa177fc9a0fe5da03810d828a83389d36f8c3ecbc0c9,50.20-57.00,0.00,09_泛健康日更/work/HC20260810-010/production/v01/06_edit/01_rough_cut/HC20260810-010-v01-S10-deterministic-post.mp4,verified
